"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
17346 0.243943 0.243943 394.723943 394.723943
17357 0.243943 0.243943 394.723943 394.723943
17362 0.243943 0.243943 394.723943 394.723943
17378 0.243943 0.243943 394.723943 394.723943
17381 0.243943 0.243943 394.723943 394.723943
17384 0.243943 0.243943 394.723943 394.723943
17401 0.243943 0.243943 394.723943 394.723943
17403 0.243943 0.243943 394.723943 394.723943
17408 0.243943 0.243943 394.723943 394.723943
17422 0.243943 0.243943 394.723943 394.723943
17426 0.243943 0.243943 394.723943 394.723943
17437 0.243943 0.243943 394.723943 394.723943
17443 0.243943 0.243943 394.723943 394.723943
17446 0.243943 0.243943 394.723943 394.723943
17464 0.243943 0.243943 394.723943 394.723943
17467 0.243943 0.243943 394.723943 394.723943
17473 0.243943 0.243943 394.723943 394.723943
17480 0.243943 0.243943 394.723943 394.723943
17481 0.243943 0.243943 394.723943 394.723943
17483 0.243943 0.243943 394.723943 394.723943
17487 0.243943 0.243943 394.723943 394.723943
17499 0.243943 0.243943 394.723943 394.723943
17501 0.243943 0.243943 394.723943 394.723943
17503 0.243943 0.243943 394.723943 394.723943
17510 0.243943 0.243943 394.723943 394.723943
17522 0.243943 0.243943 394.723943 394.723943
17527 0.243943 0.243943 394.723943 394.723943
17541 0.243943 0.243943 394.723943 394.723943
17545 0.243943 0.243943 394.723943 394.723943
17549 0.243943 0.243943 394.723943 394.723943
17554 0.243943 0.243943 394.723943 394.723943
17562 0.243943 0.243943 394.723943 394.723943
17568 0.243943 0.243943 394.723943 394.723943
17580 0.243943 0.243943 394.723943 394.723943
17583 0.243943 0.243943 394.723943 394.723943
17585 0.243943 0.243943 394.723943 394.723943
17589 0.243943 0.243943 394.723943 394.723943
17600 0.243943 0.243943 394.723943 394.723943
17602 0.243943 0.243943 394.723943 394.723943
17609 0.243943 0.243943 394.723943 394.723943
17621 0.243943 0.243943 394.723943 394.723943
17628 0.243943 0.243943 394.723943 394.723943
17647 0.243943 0.243943 394.723943 394.723943
17649 0.243943 0.243943 394.723943 394.723943
17661 0.243943 0.243943 394.723943 394.723943
17665 0.243943 0.243943 394.723943 394.723943
17681 0.243943 0.243943 394.723943 394.723943
17698 0.243943 0.243943 394.723943 394.723943
17700 0.243943 0.243943 394.723943 394.723943
17704 0.243943 0.243943 394.723943 394.723943
17705 0.243943 0.243943 394.723943 394.723943
17719 0.243943 0.243943 394.723943 394.723943
17721 0.243943 0.243943 394.723943 394.723943
17729 0.243943 0.243943 394.723943 394.723943
17741 0.243943 0.243943 394.723943 394.723943
17751 0.243943 0.243943 394.723943 394.723943
17762 0.243943 0.243943 394.723943 394.723943
17764 0.243943 0.243943 394.723943 394.723943
17772 0.243943 0.243943 394.723943 394.723943
17782 0.243943 0.243943 394.723943 394.723943
17786 0.243943 0.243943 394.723943 394.723943
17803 0.243943 0.243943 394.723943 394.723943
17804 0.243943 0.243943 394.723943 394.723943
17811 0.243943 0.243943 394.723943 394.723943
17815 0.243943 0.243943 394.723943 394.723943
17821 0.243943 0.243943 394.723943 394.723943
17823 0.243943 0.243943 394.723943 394.723943
17826 0.243943 0.243943 394.723943 394.723943
17842 0.243943 0.243943 394.723943 394.723943
17844 0.243943 0.243943 394.723943 394.723943
17863 0.243943 0.243943 394.723943 394.723943
17867 0.243943 0.243943 394.723943 394.723943
17870 0.243943 0.243943 394.723943 394.723943
17881 0.243943 0.243943 394.723943 394.723943
17882 0.243943 0.243943 394.723943 394.723943
17902 0.243943 0.243943 394.723943 394.723943
17905 0.243943 0.243943 394.723943 394.723943
17923 0.243943 0.243943 394.723943 394.723943
17924 0.243943 0.243943 394.723943 394.723943
17926 0.243943 0.243943 394.723943 394.723943
17937 0.243943 0.243943 394.723943 394.723943
17948 0.243943 0.243943 394.723943 394.723943
17952 0.243943 0.243943 394.723943 394.723943
17960 0.243943 0.243943 394.723943 394.723943
17961 0.243943 0.243943 394.723943 394.723943
17966 0.243943 0.243943 394.723943 394.723943
17981 0.243943 0.243943 394.723943 394.723943
18001 0.243943 0.243943 394.723943 394.723943
18002 0.243943 0.243943 394.723943 394.723943
18019 0.243943 0.243943 394.723943 394.723943
18023 0.243943 0.243943 394.723943 394.723943
18025 0.243943 0.243943 394.723943 394.723943
18042 0.243943 0.243943 394.723943 394.723943
18047 0.243943 0.243943 394.723943 394.723943
18063 0.243943 0.243943 394.723943 394.723943
18083 0.243943 0.243943 394.723943 394.723943
18102 0.243943 0.243943 394.723943 394.723943
18104 0.243943 0.243943 394.723943 394.723943
18113 0.243943 0.243943 394.723943 394.723943
18121 0.243943 0.243943 394.723943 394.723943
18128 0.243943 0.243943 394.723943 394.723943
18132 0.243943 0.243943 394.723943 394.723943
18141 0.243943 0.243943 394.723943 394.723943
18144 0.243943 0.243943 394.723943 394.723943
18161 0.243943 0.243943 394.723943 394.723943
18165 0.243943 0.243943 394.723943 394.723943
18181 0.243943 0.243943 394.723943 394.723943
18186 0.243943 0.243943 394.723943 394.723943
18203 0.243943 0.243943 394.723943 394.723943
18209 0.243943 0.243943 394.723943 394.723943
18219 0.243943 0.243943 394.723943 394.723943
18221 0.243943 0.243943 394.723943 394.723943
18233 0.243943 0.243943 394.723943 394.723943
18241 0.243943 0.243943 394.723943 394.723943
18261 0.243943 0.243943 394.723943 394.723943
18269 0.243943 0.243943 394.723943 394.723943
18270 0.243943 0.243943 394.723943 394.723943
18283 0.243943 0.243943 394.723943 394.723943
18302 0.243943 0.243943 394.723943 394.723943
18305 0.243943 0.243943 394.723943 394.723943
18321 0.243943 0.243943 394.723943 394.723943
18326 0.243943 0.243943 394.723943 394.723943
18331 0.243943 0.243943 394.723943 394.723943
18341 0.243943 0.243943 394.723943 394.723943
18375 0.243943 0.243943 394.723943 394.723943
18389 0.243943 0.243943 394.723943 394.723943
18397 0.243943 0.243943 394.723943 394.723943
18401 0.243943 0.243943 394.723943 394.723943
18403 0.243943 0.243943 394.723943 394.723943
18421 0.243943 0.243943 394.723943 394.723943
18443 0.243943 0.243943 394.723943 394.723943
18461 0.243943 0.243943 394.723943 394.723943
18481 0.243943 0.243943 394.723943 394.723943
18485 0.243943 0.243943 394.723943 394.723943
18503 0.243943 0.243943 394.723943 394.723943
18524 0.243943 0.243943 394.723943 394.723943
18551 0.243943 0.243943 394.723943 394.723943
18564 0.243943 0.243943 394.723943 394.723943
18587 0.243943 0.243943 394.723943 394.723943
18602 0.243943 0.243943 394.723943 394.723943
18624 0.243943 0.243943 394.723943 394.723943
18642 0.243943 0.243943 394.723943 394.723943
18651 0.243943 0.243943 394.723943 394.723943
18661 0.243943 0.243943 394.723943 394.723943
18665 0.243943 0.243943 394.723943 394.723943
18694 0.243943 0.243943 394.723943 394.723943
18706 0.243943 0.243943 394.723943 394.723943
18721 0.243943 0.243943 394.723943 394.723943
18746 0.243943 0.243943 394.723943 394.723943
18763 0.243943 0.243943 394.723943 394.723943
18781 0.243943 0.243943 394.723943 394.723943
18804 0.243943 0.243943 394.723943 394.723943
18827 0.243943 0.243943 394.723943 394.723943
18853 0.243943 0.243943 394.723943 394.723943
18862 0.243943 0.243943 394.723943 394.723943
18886 0.243943 0.243943 394.723943 394.723943
18910 0.243943 0.243943 394.723943 394.723943
18923 0.243943 0.243943 394.723943 394.723943
18943 0.243943 0.243943 394.723943 394.723943
18965 0.243943 0.243943 394.723943 394.723943
18989 0.243943 0.243943 394.723943 394.723943
19006 0.243943 0.243943 394.723943 394.723943
19021 0.243943 0.243943 394.723943 394.723943
19075 0.243943 0.243943 394.723943 394.723943
50000 0.243943 0.243943 394.723943 394.723943
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 149.775260 149.775260 544.255260 544.255260
2 17.239319 17.239319 411.719319 411.719319
45 16.212848 16.212848 410.692848 410.692848
124 15.818511 15.818511 410.298511 410.298511
159 15.622077 15.622077 410.102077 410.102077
175 15.451952 15.451952 409.931952 409.931952
189 15.301724 15.301724 409.781724 409.781724
210 15.133248 15.133248 409.613248 409.613248
215 15.020178 15.020178 409.500178 409.500178
222 14.380218 14.380218 408.860218 408.860218
241 14.300726 14.300726 408.780726 408.780726
252 14.286004 14.286004 408.766004 408.766004
253 14.102080 14.102080 408.582080 408.582080
264 13.853338 13.853338 408.333338 408.333338
273 13.726344 13.726344 408.206344 408.206344
282 13.063995 13.063995 407.543995 407.543995
303 12.991437 12.991437 407.471437 407.471437
322 12.952302 12.952302 407.432302 407.432302
329 12.921845 12.921845 407.401845 407.401845
330 12.106576 12.106576 406.586576 406.586576
344 11.885550 11.885550 406.365550 406.365550
347 11.548861 11.548861 406.028861 406.028861
361 11.521270 11.521270 406.001270 406.001270
362 11.394499 11.394499 405.874499 405.874499
366 11.270895 11.270895 405.750895 405.750895
368 11.256328 11.256328 405.736328 405.736328
369 10.727075 10.727075 405.207075 405.207075
382 10.534314 10.534314 405.014314 405.014314
383 10.517290 10.517290 404.997290 404.997290
386 10.414402 10.414402 404.894402 404.894402
387 10.341617 10.341617 404.821617 404.821617
402 9.886185 9.886185 404.366185 404.366185
404 9.882913 9.882913 404.362913 404.362913
410 9.423006 9.423006 403.903006 403.903006
421 8.938927 8.938927 403.418927 403.418927
430 8.937549 8.937549 403.417549 403.417549
445 8.476081 8.476081 402.956081 402.956081
456 8.000444 8.000444 402.480444 402.480444
464 7.997783 7.997783 402.477783 402.477783
469 7.764166 7.764166 402.244166 402.244166
473 7.715156 7.715156 402.195156 402.195156
474 7.695167 7.695167 402.175167 402.175167
478 7.694541 7.694541 402.174541 402.174541
483 7.677408 7.677408 402.157408 402.157408
486 7.202855 7.202855 401.682855 401.682855
503 7.143906 7.143906 401.623906 401.623906
507 6.922648 6.922648 401.402648 401.402648
516 6.495907 6.495907 400.975907 400.975907
521 6.164972 6.164972 400.644972 400.644972
542 6.019732 6.019732 400.499732 400.499732
544 5.905752 5.905752 400.385752 400.385752
551 5.805227 5.805227 400.285227 400.285227
561 5.801128 5.801128 400.281128 400.281128
570 5.708054 5.708054 400.188054 400.188054
578 5.667257 5.667257 400.147257 400.147257
579 5.652409 5.652409 400.132409 400.132409
582 5.539149 5.539149 400.019149 400.019149
585 5.385898 5.385898 399.865898 399.865898
586 5.364900 5.364900 399.844900 399.844900
601 5.185169 5.185169 399.665169 399.665169
602 5.183581 5.183581 399.663581 399.663581
610 4.914729 4.914729 399.394729 399.394729
626 4.885865 4.885865 399.365865 399.365865
635 4.706611 4.706611 399.186611 399.186611
642 4.668991 4.668991 399.148991 399.148991
645 4.497241 4.497241 398.977241 398.977241
658 4.388694 4.388694 398.868694 398.868694
662 4.081886 4.081886 398.561886 398.561886
664 4.008415 4.008415 398.488415 398.488415
685 3.858996 3.858996 398.338996 398.338996
702 3.851048 3.851048 398.331048 398.331048
703 3.601122 3.601122 398.081122 398.081122
708 3.572004 3.572004 398.052004 398.052004
721 3.570810 3.570810 398.050810 398.050810
723 3.533865 3.533865 398.013865 398.013865
730 3.358277 3.358277 397.838277 397.838277
761 3.335097 3.335097 397.815097 397.815097
767 3.276642 3.276642 397.756642 397.756642
774 3.259675 3.259675 397.739675 397.739675
784 3.235836 3.235836 397.715836 397.715836
785 3.102986 3.102986 397.582986 397.582986
806 2.984816 2.984816 397.464816 397.464816
812 2.929512 2.929512 397.409512 397.409512
831 2.921036 2.921036 397.401036 397.401036
838 2.906940 2.906940 397.386940 397.386940
839 2.849257 2.849257 397.329257 397.329257
841 2.769274 2.769274 397.249274 397.249274
850 2.709800 2.709800 397.189800 397.189800
861 2.503200 2.503200 396.983200 396.983200
882 2.445837 2.445837 396.925837 396.925837
889 2.419827 2.419827 396.899827 396.899827
894 2.348088 2.348088 396.828088 396.828088
903 2.337003 2.337003 396.817003 396.817003
904 2.321462 2.321462 396.801462 396.801462
906 2.309862 2.309862 396.789862 396.789862
908 2.170881 2.170881 396.650881 396.650881
922 2.167750 2.167750 396.647750 396.647750
923 2.158554 2.158554 396.638554 396.638554
924 2.109418 2.109418 396.589418 396.589418
928 2.071681 2.071681 396.551681 396.551681
937 2.060049 2.060049 396.540049 396.540049
938 2.055563 2.055563 396.535563 396.535563
945 1.899471 1.899471 396.379471 396.379471
986 1.869434 1.869434 396.349434 396.349434
991 1.831990 1.831990 396.311990 396.311990
1003 1.791721 1.791721 396.271721 396.271721
1010 1.754999 1.754999 396.234999 396.234999
1021 1.744691 1.744691 396.224691 396.224691
1022 1.709801 1.709801 396.189801 396.189801
1025 1.650733 1.650733 396.130733 396.130733
1041 1.607121 1.607121 396.087121 396.087121
1051 1.530028 1.530028 396.010028 396.010028
1062 1.523048 1.523048 396.003048 396.003048
1063 1.501841 1.501841 395.981841 395.981841
1064 1.452569 1.452569 395.932569 395.932569
1082 1.448146 1.448146 395.928146 395.928146
1083 1.425002 1.425002 395.905002 395.905002
1084 1.408560 1.408560 395.888560 395.888560
1085 1.403410 1.403410 395.883410 395.883410
1089 1.372899 1.372899 395.852899 395.852899
1102 1.325501 1.325501 395.805501 395.805501
1108 1.314830 1.314830 395.794830 395.794830
1121 1.311238 1.311238 395.791238 395.791238
1122 1.297694 1.297694 395.777694 395.777694
1123 1.287010 1.287010 395.767010 395.767010
1132 1.279039 1.279039 395.759039 395.759039
1134 1.262452 1.262452 395.742452 395.742452
1142 1.252910 1.252910 395.732910 395.732910
1148 1.232614 1.232614 395.712614 395.712614
1149 1.223080 1.223080 395.703080 395.703080
1154 1.208015 1.208015 395.688015 395.688015
1157 1.168961 1.168961 395.648961 395.648961
1161 1.156178 1.156178 395.636178 395.636178
1162 1.128434 1.128434 395.608434 395.608434
1183 1.079879 1.079879 395.559879 395.559879
1188 1.074575 1.074575 395.554575 395.554575
1190 1.049711 1.049711 395.529711 395.529711
1201 1.049594 1.049594 395.529594 395.529594
1202 0.984643 0.984643 395.464643 395.464643
1209 0.977060 0.977060 395.457060 395.457060
1223 0.972993 0.972993 395.452993 395.452993
1226 0.969904 0.969904 395.449904 395.449904
1227 0.953899 0.953899 395.433899 395.433899
1230 0.943017 0.943017 395.423017 395.423017
1232 0.929035 0.929035 395.409035 395.409035
1241 0.909954 0.909954 395.389954 395.389954
1251 0.885454 0.885454 395.365454 395.365454
1261 0.877682 0.877682 395.357682 395.357682
1266 0.865886 0.865886 395.345886 395.345886
1277 0.862650 0.862650 395.342650 395.342650
1284 0.836965 0.836965 395.316965 395.316965
1288 0.833047 0.833047 395.313047 395.313047
1294 0.818817 0.818817 395.298817 395.298817
1304 0.816619 0.816619 395.296619 395.296619
1305 0.776266 0.776266 395.256266 395.256266
1320 0.775069 0.775069 395.255069 395.255069
1324 0.760061 0.760061 395.240061 395.240061
1327 0.751215 0.751215 395.231215 395.231215
1333 0.732319 0.732319 395.212319 395.212319
1341 0.718042 0.718042 395.198042 395.198042
1343 0.697540 0.697540 395.177540 395.177540
1355 0.669259 0.669259 395.149259 395.149259
1375 0.656372 0.656372 395.136372 395.136372
1381 0.626785 0.626785 395.106785 395.106785
1390 0.611002 0.611002 395.091002 395.091002
1401 0.598359 0.598359 395.078359 395.078359
1404 0.597044 0.597044 395.077044 395.077044
1415 0.592732 0.592732 395.072732 395.072732
1417 0.584022 0.584022 395.064022 395.064022
1422 0.574420 0.574420 395.054420 395.054420
1427 0.572422 0.572422 395.052422 395.052422
1428 0.567374 0.567374 395.047374 395.047374
1430 0.565654 0.565654 395.045654 395.045654
1441 0.529957 0.529957 395.009957 395.009957
1446 0.527904 0.527904 395.007904 395.007904
1461 0.519908 0.519908 394.999908 394.999908
1462 0.509816 0.509816 394.989816 394.989816
1463 0.495055 0.495055 394.975055 394.975055
1484 0.481853 0.481853 394.961853 394.961853
1490 0.479829 0.479829 394.959829 394.959829
1492 0.475055 0.475055 394.955055 394.955055
1497 0.467217 0.467217 394.947217 394.947217
1502 0.466670 0.466670 394.946670 394.946670
1504 0.450799 0.450799 394.930799 394.930799
1506 0.445709 0.445709 394.925709 394.925709
1511 0.434395 0.434395 394.914395 394.914395
1514 0.428527 0.428527 394.908527 394.908527
1521 0.424717 0.424717 394.904717 394.904717
1528 0.420114 0.420114 394.900114 394.900114
1535 0.411501 0.411501 394.891501 394.891501
1536 0.406634 0.406634 394.886634 394.886634
1543 0.403882 0.403882 394.883882 394.883882
1545 0.395741 0.395741 394.875741 394.875741
1555 0.395624 0.395624 394.875624 394.875624
1559 0.389678 0.389678 394.869678 394.869678
1562 0.383322 0.383322 394.863322 394.863322
1574 0.383227 0.383227 394.863227 394.863227
1576 0.379165 0.379165 394.859165 394.859165
1581 0.376144 0.376144 394.856144 394.856144
1582 0.374211 0.374211 394.854211 394.854211
1584 0.368212 0.368212 394.848212 394.848212
1585 0.367366 0.367366 394.847366 394.847366
1595 0.357770 0.357770 394.837770 394.837770
1601 0.345973 0.345973 394.825973 394.825973
1602 0.336267 0.336267 394.816267 394.816267
1621 0.328098 0.328098 394.808098 394.808098
1643 0.327149 0.327149 394.807149 394.807149
1644 0.318350 0.318350 394.798350 394.798350
1653 0.309737 0.309737 394.789737 394.789737
1664 0.294072 0.294072 394.774072 394.774072
1671 0.288072 0.288072 394.768072 394.768072
1681 0.283691 0.283691 394.763691 394.763691
1682 0.280913 0.280913 394.760913 394.760913
1694 0.280536 0.280536 394.760536 394.760536
1695 0.278514 0.278514 394.758514 394.758514
1705 0.270019 0.270019 394.750019 394.750019
1713 0.263991 0.263991 394.743991 394.743991
1724 0.253267 0.253267 394.733267 394.733267
1736 0.251729 0.251729 394.731729 394.731729
1740 0.248513 0.248513 394.728513 394.728513
1741 0.228106 0.228106 394.708106 394.708106
1761 0.221356 0.221356 394.701356 394.701356
1764 0.220151 0.220151 394.700151 394.700151
1772 0.209654 0.209654 394.689654 394.689654
1783 0.208876 0.208876 394.688876 394.688876
1784 0.204547 0.204547 394.684547 394.684547
1788 0.201769 0.201769 394.681769 394.681769
1801 0.197090 0.197090 394.677090 394.677090
1803 0.193416 0.193416 394.673416 394.673416
1805 0.193248 0.193248 394.673248 394.673248
1815 0.188309 0.188309 394.668309 394.668309
1821 0.188181 0.188181 394.668181 394.668181
1822 0.187537 0.187537 394.667537 394.667537
1827 0.187358 0.187358 394.667358 394.667358
1828 0.183366 0.183366 394.663366 394.663366
1835 0.181876 0.181876 394.661876 394.661876
1843 0.176996 0.176996 394.656996 394.656996
1845 0.175483 0.175483 394.655483 394.655483
1866 0.173154 0.173154 394.653154 394.653154
1867 0.164650 0.164650 394.644650 394.644650
1881 0.161593 0.161593 394.641593 394.641593
1889 0.160521 0.160521 394.640521 394.640521
1894 0.158935 0.158935 394.638935 394.638935
1903 0.155945 0.155945 394.635945 394.635945
1907 0.153332 0.153332 394.633332 394.633332
1908 0.153075 0.153075 394.633075 394.633075
1909 0.150434 0.150434 394.630434 394.630434
1921 0.148680 0.148680 394.628680 394.628680
1923 0.145133 0.145133 394.625133 394.625133
1929 0.144380 0.144380 394.624380 394.624380
1941 0.142095 0.142095 394.622095 394.622095
1945 0.134632 0.134632 394.614632 394.614632
1962 0.134567 0.134567 394.614567 394.614567
1963 0.131671 0.131671 394.611671 394.611671
1971 0.131481 0.131481 394.611481 394.611481
1981 0.130626 0.130626 394.610626 394.610626
1982 0.121821 0.121821 394.601821 394.601821
2001 0.117406 0.117406 394.597406 394.597406
2007 0.116294 0.116294 394.596294 394.596294
2021 0.111516 0.111516 394.591516 394.591516
2031 0.111464 0.111464 394.591464 394.591464
2033 0.109982 0.109982 394.589982 394.589982
2041 0.108720 0.108720 394.588720 394.588720
2042 0.108429 0.108429 394.588429 394.588429
2045 0.107556 0.107556 394.587556 394.587556
2050 0.106535 0.106535 394.586535 394.586535
2062 0.104228 0.104228 394.584228 394.584228
2064 0.103839 0.103839 394.583839 394.583839
2070 0.103208 0.103208 394.583208 394.583208
2072 0.102459 0.102459 394.582459 394.582459
2081 0.101175 0.101175 394.581175 394.581175
2087 0.100851 0.100851 394.580851 394.580851
2092 0.100724 0.100724 394.580724 394.580724
2097 0.100336 0.100336 394.580336 394.580336
2103 0.098672 0.098672 394.578672 394.578672
2113 0.098513 0.098513 394.578513 394.578513
2121 0.097299 0.097299 394.577299 394.577299
2123 0.097098 0.097098 394.577098 394.577098
2127 0.094757 0.094757 394.574757 394.574757
2137 0.094174 0.094174 394.574174 394.574174
2141 0.090089 0.090089 394.570089 394.570089
2161 0.089684 0.089684 394.569684 394.569684
2163 0.086633 0.086633 394.566633 394.566633
2182 0.084006 0.084006 394.564006 394.564006
2185 0.083282 0.083282 394.563282 394.563282
2186 0.081358 0.081358 394.561358 394.561358
2203 0.080939 0.080939 394.560939 394.560939
2204 0.080439 0.080439 394.560439 394.560439
2207 0.079719 0.079719 394.559719 394.559719
2222 0.077766 0.077766 394.557766 394.557766
2238 0.077369 0.077369 394.557369 394.557369
2251 0.076776 0.076776 394.556776 394.556776
2256 0.073273 0.073273 394.553273 394.553273
2261 0.070189 0.070189 394.550189 394.550189
2272 0.069870 0.069870 394.549870 394.549870
2273 0.067416 0.067416 394.547416 394.547416
2282 0.065264 0.065264 394.545264 394.545264
2288 0.064863 0.064863 394.544863 394.544863
2301 0.063359 0.063359 394.543359 394.543359
2307 0.061719 0.061719 394.541719 394.541719
2315 0.061490 0.061490 394.541490 394.541490
2319 0.061351 0.061351 394.541351 394.541351
2322 0.060746 0.060746 394.540746 394.540746
2324 0.060312 0.060312 394.540312 394.540312
2325 0.059626 0.059626 394.539626 394.539626
2333 0.059219 0.059219 394.539219 394.539219
2341 0.059052 0.059052 394.539052 394.539052
2345 0.058107 0.058107 394.538107 394.538107
2349 0.057997 0.057997 394.537997 394.537997
2353 0.057144 0.057144 394.537144 394.537144
2364 0.056070 0.056070 394.536070 394.536070
2365 0.054755 0.054755 394.534755 394.534755
2383 0.054312 0.054312 394.534312 394.534312
2392 0.054027 0.054027 394.534027 394.534027
2393 0.053253 0.053253 394.533253 394.533253
2400 0.052999 0.052999 394.532999 394.532999
2402 0.051862 0.051862 394.531862 394.531862
2406 0.051196 0.051196 394.531196 394.531196
2417 0.050829 0.050829 394.530829 394.530829
2419 0.050818 0.050818 394.530818 394.530818
2426 0.049604 0.049604 394.529604 394.529604
2444 0.048858 0.048858 394.528858 394.528858
2463 0.048081 0.048081 394.528081 394.528081
2467 0.047941 0.047941 394.527941 394.527941
2468 0.047535 0.047535 394.527535 394.527535
2482 0.047010 0.047010 394.527010 394.527010
2483 0.046131 0.046131 394.526131 394.526131
2504 0.044609 0.044609 394.524609 394.524609
2517 0.043835 0.043835 394.523835 394.523835
2522 0.042483 0.042483 394.522483 394.522483
2532 0.042449 0.042449 394.522449 394.522449
2542 0.041326 0.041326 394.521326 394.521326
2545 0.040421 0.040421 394.520421 394.520421
2567 0.040162 0.040162 394.520162 394.520162
2568 0.039148 0.039148 394.519148 394.519148
2581 0.038989 0.038989 394.518989 394.518989
2582 0.037986 0.037986 394.517986 394.517986
2599 0.037985 0.037985 394.517985 394.517985
2602 0.037293 0.037293 394.517293 394.517293
2619 0.037015 0.037015 394.517015 394.517015
2622 0.036432 0.036432 394.516432 394.516432
2627 0.036219 0.036219 394.516219 394.516219
2629 0.035517 0.035517 394.515517 394.515517
2643 0.034789 0.034789 394.514789 394.514789
2661 0.034617 0.034617 394.514617 394.514617
2664 0.034203 0.034203 394.514203 394.514203
2681 0.033948 0.033948 394.513948 394.513948
2682 0.033782 0.033782 394.513782 394.513782
2685 0.033725 0.033725 394.513725 394.513725
2693 0.033288 0.033288 394.513288 394.513288
2701 0.032939 0.032939 394.512939 394.512939
2702 0.032767 0.032767 394.512767 394.512767
2721 0.032315 0.032315 394.512315 394.512315
2724 0.032129 0.032129 394.512129 394.512129
2730 0.031943 0.031943 394.511943 394.511943
2734 0.031678 0.031678 394.511678 394.511678
2741 0.030793 0.030793 394.510793 394.510793
2745 0.030488 0.030488 394.510488 394.510488
2762 0.030445 0.030445 394.510445 394.510445
2763 0.030309 0.030309 394.510309 394.510309
2766 0.030261 0.030261 394.510261 394.510261
2768 0.029938 0.029938 394.509938 394.509938
2770 0.029655 0.029655 394.509655 394.509655
2772 0.029545 0.029545 394.509545 394.509545
2783 0.029464 0.029464 394.509464 394.509464
2786 0.029225 0.029225 394.509225 394.509225
2791 0.029134 0.029134 394.509134 394.509134
2794 0.028728 0.028728 394.508728 394.508728
2798 0.028519 0.028519 394.508519 394.508519
2802 0.027941 0.027941 394.507941 394.507941
2810 0.027424 0.027424 394.507424 394.507424
2822 0.027411 0.027411 394.507411 394.507411
2824 0.026657 0.026657 394.506657 394.506657
2841 0.026430 0.026430 394.506430 394.506430
2842 0.026340 0.026340 394.506340 394.506340
2844 0.026050 0.026050 394.506050 394.506050
2858 0.026048 0.026048 394.506048 394.506048
2862 0.025972 0.025972 394.505972 394.505972
2863 0.025499 0.025499 394.505499 394.505499
2867 0.025250 0.025250 394.505250 394.505250
2882 0.024932 0.024932 394.504932 394.504932
2884 0.024885 0.024885 394.504885 394.504885
2887 0.024373 0.024373 394.504373 394.504373
2903 0.024072 0.024072 394.504072 394.504072
2906 0.023875 0.023875 394.503875 394.503875
2909 0.023052 0.023052 394.503052 394.503052
2923 0.022939 0.022939 394.502939 394.502939
2927 0.022924 0.022924 394.502924 394.502924
2931 0.022741 0.022741 394.502741 394.502741
2936 0.022399 0.022399 394.502399 394.502399
2941 0.022011 0.022011 394.502011 394.502011
2953 0.021799 0.021799 394.501799 394.501799
2957 0.021705 0.021705 394.501705 394.501705
2962 0.021512 0.021512 394.501512 394.501512
2963 0.021374 0.021374 394.501374 394.501374
2969 0.021215 0.021215 394.501215 394.501215
2987 0.021021 0.021021 394.501021 394.501021
2988 0.020813 0.020813 394.500813 394.500813
2996 0.020746 0.020746 394.500746 394.500746
3001 0.020573 0.020573 394.500573 394.500573
3004 0.020488 0.020488 394.500488 394.500488
3010 0.020184 0.020184 394.500184 394.500184
3022 0.020046 0.020046 394.500046 394.500046
3024 0.019704 0.019704 394.499704 394.499704
3033 0.019465 0.019465 394.499465 394.499465
3041 0.019285 0.019285 394.499285 394.499285
3045 0.019223 0.019223 394.499223 394.499223
3046 0.018937 0.018937 394.498937 394.498937
3062 0.018553 0.018553 394.498553 394.498553
3065 0.018292 0.018292 394.498292 394.498292
3080 0.018187 0.018187 394.498187 394.498187
3083 0.018045 0.018045 394.498045 394.498045
3087 0.018000 0.018000 394.498000 394.498000
3088 0.017758 0.017758 394.497758 394.497758
3097 0.017684 0.017684 394.497684 394.497684
3101 0.017639 0.017639 394.497639 394.497639
3102 0.017519 0.017519 394.497519 394.497519
3106 0.017437 0.017437 394.497437 394.497437
3115 0.017186 0.017186 394.497186 394.497186
3122 0.017092 0.017092 394.497092 394.497092
3126 0.017068 0.017068 394.497068 394.497068
3131 0.016846 0.016846 394.496846 394.496846
3141 0.016621 0.016621 394.496621 394.496621
3146 0.016485 0.016485 394.496485 394.496485
3158 0.016451 0.016451 394.496451 394.496451
3161 0.016387 0.016387 394.496387 394.496387
3163 0.016315 0.016315 394.496315 394.496315
3167 0.016300 0.016300 394.496300 394.496300
3169 0.016279 0.016279 394.496279 394.496279
3175 0.016234 0.016234 394.496234 394.496234
3182 0.015958 0.015958 394.495958 394.495958
3184 0.015833 0.015833 394.495833 394.495833
3200 0.015783 0.015783 394.495783 394.495783
3202 0.015748 0.015748 394.495748 394.495748
3203 0.015738 0.015738 394.495738 394.495738
3206 0.015491 0.015491 394.495491 394.495491
3222 0.015225 0.015225 394.495225 394.495225
3241 0.015222 0.015222 394.495222 394.495222
3245 0.015128 0.015128 394.495128 394.495128
3246 0.014943 0.014943 394.494943 394.494943
3262 0.014739 0.014739 394.494739 394.494739
3264 0.014721 0.014721 394.494721 394.494721
3281 0.014583 0.014583 394.494583 394.494583
3291 0.014481 0.014481 394.494481 394.494481
