"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
6905 15375.056287 15375.056287 15165.176287 15165.176287
6912 15375.047902 15375.047902 15165.167902 15165.167902
6915 15375.043335 15375.043335 15165.163335 15165.163335
6921 15375.031150 15375.031150 15165.151150 15165.151150
6928 15375.013834 15375.013834 15165.133834 15165.133834
6932 15375.007818 15375.007818 15165.127818 15165.127818
6941 15374.998657 15374.998657 15165.118657 15165.118657
6945 15374.951231 15374.951231 15165.071231 15165.071231
6961 15374.940726 15374.940726 15165.060726 15165.060726
6962 15374.927628 15374.927628 15165.047628 15165.047628
6965 15374.915604 15374.915604 15165.035604 15165.035604
6983 15374.886702 15374.886702 15165.006702 15165.006702
7010 15374.878222 15374.878222 15164.998222 15164.998222
7016 15374.865902 15374.865902 15164.985902 15164.985902
7022 15374.860512 15374.860512 15164.980512 15164.980512
7026 15374.856807 15374.856807 15164.976807 15164.976807
7034 15374.855674 15374.855674 15164.975674 15164.975674
7035 15374.844439 15374.844439 15164.964439 15164.964439
7036 15374.821865 15374.821865 15164.941865 15164.941865
7042 15374.815054 15374.815054 15164.935054 15164.935054
7043 15374.811448 15374.811448 15164.931448 15164.931448
7045 15374.810065 15374.810065 15164.930065 15164.930065
7049 15374.799486 15374.799486 15164.919486 15164.919486
7060 15374.798722 15374.798722 15164.918722 15164.918722
7063 15374.783467 15374.783467 15164.903467 15164.903467
7073 15374.770212 15374.770212 15164.890212 15164.890212
7074 15374.768237 15374.768237 15164.888237 15164.888237
7082 15374.761947 15374.761947 15164.881947 15164.881947
7086 15374.758851 15374.758851 15164.878851 15164.878851
7088 15374.754811 15374.754811 15164.874811 15164.874811
7089 15374.754149 15374.754149 15164.874149 15164.874149
7090 15374.751608 15374.751608 15164.871608 15164.871608
7094 15374.720399 15374.720399 15164.840399 15164.840399
7103 15374.719911 15374.719911 15164.839911 15164.839911
7105 15374.701678 15374.701678 15164.821678 15164.821678
7109 15374.696755 15374.696755 15164.816755 15164.816755
7121 15374.690801 15374.690801 15164.810801 15164.810801
7126 15374.685912 15374.685912 15164.805912 15164.805912
7127 15374.664785 15374.664785 15164.784785 15164.784785
7141 15374.658437 15374.658437 15164.778437 15164.778437
7147 15374.645062 15374.645062 15164.765062 15164.765062
7158 15374.644779 15374.644779 15164.764779 15164.764779
7161 15374.633838 15374.633838 15164.753838 15164.753838
7163 15374.631573 15374.631573 15164.751573 15164.751573
7171 15374.621572 15374.621572 15164.741572 15164.741572
7179 15374.621090 15374.621090 15164.741090 15164.741090
7181 15374.598939 15374.598939 15164.718939 15164.718939
7182 15374.596661 15374.596661 15164.716661 15164.716661
7203 15374.570643 15374.570643 15164.690643 15164.690643
7221 15374.552485 15374.552485 15164.672485 15164.672485
7236 15374.550838 15374.550838 15164.670838 15164.670838
7240 15374.549440 15374.549440 15164.669440 15164.669440
7243 15374.546988 15374.546988 15164.666988 15164.666988
7245 15374.537096 15374.537096 15164.657096 15164.657096
7262 15374.525346 15374.525346 15164.645346 15164.645346
7274 15374.503376 15374.503376 15164.623376 15164.623376
7284 15374.493496 15374.493496 15164.613496 15164.613496
7289 15374.481651 15374.481651 15164.601651 15164.601651
7301 15374.477043 15374.477043 15164.597043 15164.597043
7302 15374.465025 15374.465025 15164.585025 15164.585025
7304 15374.462095 15374.462095 15164.582095 15164.582095
7322 15374.459012 15374.459012 15164.579012 15164.579012
7326 15374.456182 15374.456182 15164.576182 15164.576182
7327 15374.451825 15374.451825 15164.571825 15164.571825
7333 15374.445405 15374.445405 15164.565405 15164.565405
7335 15374.444750 15374.444750 15164.564750 15164.564750
7337 15374.444367 15374.444367 15164.564367 15164.564367
7341 15374.441178 15374.441178 15164.561178 15164.561178
7346 15374.430023 15374.430023 15164.550023 15164.550023
7351 15374.427097 15374.427097 15164.547097 15164.547097
7361 15374.418568 15374.418568 15164.538568 15164.538568
7371 15374.406217 15374.406217 15164.526217 15164.526217
7382 15374.395326 15374.395326 15164.515326 15164.515326
7390 15374.387769 15374.387769 15164.507769 15164.507769
7391 15374.387655 15374.387655 15164.507655 15164.507655
7400 15374.382925 15374.382925 15164.502925 15164.502925
7403 15374.382605 15374.382605 15164.502605 15164.502605
7404 15374.376769 15374.376769 15164.496769 15164.496769
7408 15374.355535 15374.355535 15164.475535 15164.475535
7424 15374.354117 15374.354117 15164.474117 15164.474117
7425 15374.344547 15374.344547 15164.464547 15164.464547
7432 15374.337559 15374.337559 15164.457559 15164.457559
7446 15374.334377 15374.334377 15164.454377 15164.454377
7447 15374.317897 15374.317897 15164.437897 15164.437897
7463 15374.302124 15374.302124 15164.422124 15164.422124
7481 15374.298340 15374.298340 15164.418340 15164.418340
7497 15374.297372 15374.297372 15164.417372 15164.417372
7501 15374.286784 15374.286784 15164.406784 15164.406784
7504 15374.281263 15374.281263 15164.401263 15164.401263
7514 15374.272710 15374.272710 15164.392710 15164.392710
7521 15374.257649 15374.257649 15164.377649 15164.377649
7529 15374.247335 15374.247335 15164.367335 15164.367335
7541 15374.246294 15374.246294 15164.366294 15164.366294
7543 15374.240593 15374.240593 15164.360593 15164.360593
7549 15374.238768 15374.238768 15164.358768 15164.358768
7556 15374.233364 15374.233364 15164.353364 15164.353364
7561 15374.223083 15374.223083 15164.343083 15164.343083
7562 15374.222286 15374.222286 15164.342286 15164.342286
7581 15374.215061 15374.215061 15164.335061 15164.335061
7587 15374.204361 15374.204361 15164.324361 15164.324361
7601 15374.198958 15374.198958 15164.318958 15164.318958
7608 15374.194573 15374.194573 15164.314573 15164.314573
7619 15374.192769 15374.192769 15164.312769 15164.312769
7621 15374.192586 15374.192586 15164.312586 15164.312586
7623 15374.185043 15374.185043 15164.305043 15164.305043
7625 15374.180430 15374.180430 15164.300430 15164.300430
7626 15374.179100 15374.179100 15164.299100 15164.299100
7644 15374.173197 15374.173197 15164.293197 15164.293197
7647 15374.172909 15374.172909 15164.292909 15164.292909
7654 15374.172709 15374.172709 15164.292709 15164.292709
7660 15374.169133 15374.169133 15164.289133 15164.289133
7661 15374.160941 15374.160941 15164.280941 15164.280941
7662 15374.160281 15374.160281 15164.280281 15164.280281
7680 15374.151506 15374.151506 15164.271506 15164.271506
7682 15374.149517 15374.149517 15164.269517 15164.269517
7685 15374.145883 15374.145883 15164.265883 15164.265883
7694 15374.132138 15374.132138 15164.252138 15164.252138
7701 15374.118757 15374.118757 15164.238757 15164.238757
7721 15374.117547 15374.117547 15164.237547 15164.237547
7722 15374.112089 15374.112089 15164.232089 15164.232089
7727 15374.107176 15374.107176 15164.227176 15164.227176
7742 15374.101242 15374.101242 15164.221242 15164.221242
7756 15374.096397 15374.096397 15164.216397 15164.216397
7759 15374.096324 15374.096324 15164.216324 15164.216324
7762 15374.095941 15374.095941 15164.215941 15164.215941
7763 15374.093666 15374.093666 15164.213666 15164.213666
7765 15374.090684 15374.090684 15164.210684 15164.210684
7767 15374.085113 15374.085113 15164.205113 15164.205113
7782 15374.077233 15374.077233 15164.197233 15164.197233
7806 15374.075904 15374.075904 15164.195904 15164.195904
7807 15374.074493 15374.074493 15164.194493 15164.194493
7808 15374.072749 15374.072749 15164.192749 15164.192749
7816 15374.068288 15374.068288 15164.188288 15164.188288
7821 15374.064947 15374.064947 15164.184947 15164.184947
7822 15374.058905 15374.058905 15164.178905 15164.178905
7841 15374.058573 15374.058573 15164.178573 15164.178573
7844 15374.050307 15374.050307 15164.170307 15164.170307
7851 15374.046545 15374.046545 15164.166545 15164.166545
7861 15374.044239 15374.044239 15164.164239 15164.164239
7863 15374.036618 15374.036618 15164.156618 15164.156618
7869 15374.035825 15374.035825 15164.155825 15164.155825
7881 15374.028406 15374.028406 15164.148406 15164.148406
7891 15374.028394 15374.028394 15164.148394 15164.148394
7901 15374.023521 15374.023521 15164.143521 15164.143521
7913 15374.023462 15374.023462 15164.143462 15164.143462
7914 15374.021373 15374.021373 15164.141373 15164.141373
7922 15374.016862 15374.016862 15164.136862 15164.136862
7923 15374.014197 15374.014197 15164.134197 15164.134197
7924 15374.005633 15374.005633 15164.125633 15164.125633
7942 15374.002326 15374.002326 15164.122326 15164.122326
7945 15374.001098 15374.001098 15164.121098 15164.121098
7951 15373.994730 15373.994730 15164.114730 15164.114730
7961 15373.994643 15373.994643 15164.114643 15164.114643
7963 15373.992449 15373.992449 15164.112449 15164.112449
7968 15373.990667 15373.990667 15164.110667 15164.110667
7978 15373.988481 15373.988481 15164.108481 15164.108481
7982 15373.987310 15373.987310 15164.107310 15164.107310
7985 15373.987020 15373.987020 15164.107020 15164.107020
7990 15373.986374 15373.986374 15164.106374 15164.106374
7994 15373.983346 15373.983346 15164.103346 15164.103346
8002 15373.976769 15373.976769 15164.096769 15164.096769
8029 15373.974579 15373.974579 15164.094579 15164.094579
8035 15373.969542 15373.969542 15164.089542 15164.089542
8038 15373.969493 15373.969493 15164.089493 15164.089493
8041 15373.969362 15373.969362 15164.089362 15164.089362
8044 15373.967571 15373.967571 15164.087571 15164.087571
8054 15373.967187 15373.967187 15164.087187 15164.087187
8055 15373.961088 15373.961088 15164.081088 15164.081088
8061 15373.956987 15373.956987 15164.076987 15164.076987
8078 15373.955437 15373.955437 15164.075437 15164.075437
8082 15373.954965 15373.954965 15164.074965 15164.074965
8083 15373.951907 15373.951907 15164.071907 15164.071907
8100 15373.947972 15373.947972 15164.067972 15164.067972
8101 15373.945978 15373.945978 15164.065978 15164.065978
8102 15373.945353 15373.945353 15164.065353 15164.065353
8108 15373.944678 15373.944678 15164.064678 15164.064678
8112 15373.941518 15373.941518 15164.061518 15164.061518
8122 15373.936290 15373.936290 15164.056290 15164.056290
8125 15373.935895 15373.935895 15164.055895 15164.055895
8142 15373.935161 15373.935161 15164.055161 15164.055161
8144 15373.932234 15373.932234 15164.052234 15164.052234
8151 15373.931904 15373.931904 15164.051904 15164.051904
8153 15373.930584 15373.930584 15164.050584 15164.050584
8163 15373.929506 15373.929506 15164.049506 15164.049506
8169 15373.926673 15373.926673 15164.046673 15164.046673
8176 15373.924911 15373.924911 15164.044911 15164.044911
8182 15373.923804 15373.923804 15164.043804 15164.043804
8183 15373.922932 15373.922932 15164.042932 15164.042932
8184 15373.917132 15373.917132 15164.037132 15164.037132
8201 15373.915990 15373.915990 15164.035990 15164.035990
8207 15373.912858 15373.912858 15164.032858 15164.032858
8208 15373.909517 15373.909517 15164.029517 15164.029517
8221 15373.906490 15373.906490 15164.026490 15164.026490
8233 15373.905544 15373.905544 15164.025544 15164.025544
8239 15373.903449 15373.903449 15164.023449 15164.023449
8241 15373.902980 15373.902980 15164.022980 15164.022980
8242 15373.902033 15373.902033 15164.022033 15164.022033
8244 15373.899802 15373.899802 15164.019802 15164.019802
8253 15373.898953 15373.898953 15164.018953 15164.018953
8261 15373.894175 15373.894175 15164.014175 15164.014175
8281 15373.892743 15373.892743 15164.012743 15164.012743
8282 15373.888783 15373.888783 15164.008783 15164.008783
8293 15373.888261 15373.888261 15164.008261 15164.008261
8295 15373.887962 15373.887962 15164.007962 15164.007962
8301 15373.887512 15373.887512 15164.007512 15164.007512
8307 15373.887285 15373.887285 15164.007285 15164.007285
8311 15373.887119 15373.887119 15164.007119 15164.007119
8315 15373.886594 15373.886594 15164.006594 15164.006594
8322 15373.886429 15373.886429 15164.006429 15164.006429
8323 15373.886079 15373.886079 15164.006079 15164.006079
8325 15373.884807 15373.884807 15164.004807 15164.004807
8334 15373.883431 15373.883431 15164.003431 15164.003431
8341 15373.878798 15373.878798 15163.998798 15163.998798
8362 15373.874559 15373.874559 15163.994559 15163.994559
8367 15373.873120 15373.873120 15163.993120 15163.993120
8383 15373.872309 15373.872309 15163.992309 15163.992309
8384 15373.872175 15373.872175 15163.992175 15163.992175
8387 15373.866627 15373.866627 15163.986627 15163.986627
8401 15373.863496 15373.863496 15163.983496 15163.983496
8403 15373.862908 15373.862908 15163.982908 15163.982908
8421 15373.859159 15373.859159 15163.979159 15163.979159
8432 15373.858616 15373.858616 15163.978616 15163.978616
8441 15373.858174 15373.858174 15163.978174 15163.978174
8442 15373.857398 15373.857398 15163.977398 15163.977398
8443 15373.854379 15373.854379 15163.974379 15163.974379
8446 15373.852956 15373.852956 15163.972956 15163.972956
8464 15373.852497 15373.852497 15163.972497 15163.972497
8465 15373.851772 15373.851772 15163.971772 15163.971772
8473 15373.851705 15373.851705 15163.971705 15163.971705
8475 15373.851481 15373.851481 15163.971481 15163.971481
8482 15373.849978 15373.849978 15163.969978 15163.969978
8486 15373.848667 15373.848667 15163.968667 15163.968667
8496 15373.848649 15373.848649 15163.968649 15163.968649
8497 15373.847377 15373.847377 15163.967377 15163.967377
8501 15373.844160 15373.844160 15163.964160 15163.964160
8503 15373.843263 15373.843263 15163.963263 15163.963263
8518 15373.842214 15373.842214 15163.962214 15163.962214
8523 15373.841008 15373.841008 15163.961008 15163.961008
8528 15373.840811 15373.840811 15163.960811 15163.960811
8535 15373.838640 15373.838640 15163.958640 15163.958640
8543 15373.837384 15373.837384 15163.957384 15163.957384
8547 15373.837262 15373.837262 15163.957262 15163.957262
8560 15373.837204 15373.837204 15163.957204 15163.957204
8561 15373.836804 15373.836804 15163.956804 15163.956804
8562 15373.836578 15373.836578 15163.956578 15163.956578
8564 15373.834857 15373.834857 15163.954857 15163.954857
8567 15373.834366 15373.834366 15163.954366 15163.954366
8569 15373.833685 15373.833685 15163.953685 15163.953685
8583 15373.831434 15373.831434 15163.951434 15163.951434
8597 15373.831401 15373.831401 15163.951401 15163.951401
8602 15373.831028 15373.831028 15163.951028 15163.951028
8604 15373.830349 15373.830349 15163.950349 15163.950349
8608 15373.828064 15373.828064 15163.948064 15163.948064
8618 15373.827638 15373.827638 15163.947638 15163.947638
8623 15373.826353 15373.826353 15163.946353 15163.946353
8627 15373.823317 15373.823317 15163.943317 15163.943317
8641 15373.822145 15373.822145 15163.942145 15163.942145
8644 15373.822031 15373.822031 15163.942031 15163.942031
8646 15373.821037 15373.821037 15163.941037 15163.941037
8655 15373.820396 15373.820396 15163.940396 15163.940396
8659 15373.819771 15373.819771 15163.939771 15163.939771
8661 15373.817445 15373.817445 15163.937445 15163.937445
8681 15373.816919 15373.816919 15163.936919 15163.936919
8684 15373.815835 15373.815835 15163.935835 15163.935835
8701 15373.815052 15373.815052 15163.935052 15163.935052
8704 15373.814715 15373.814715 15163.934715 15163.934715
8706 15373.814245 15373.814245 15163.934245 15163.934245
8709 15373.813787 15373.813787 15163.933787 15163.933787
8711 15373.813749 15373.813749 15163.933749 15163.933749
8715 15373.812957 15373.812957 15163.932957 15163.932957
8722 15373.811563 15373.811563 15163.931563 15163.931563
8726 15373.810864 15373.810864 15163.930864 15163.930864
8727 15373.810854 15373.810854 15163.930854 15163.930854
8730 15373.810776 15373.810776 15163.930776 15163.930776
